timestamp,air_flow01,air_flow02,air_flow03,air_flow04,air_flow05,air_flow06,air_flow07,amina_flow,column_level01,column_level02,column_level03,column_level04,column_level05,column_level06,column_level07,iron_conc,iron_feed,ore_pulp_density,ore_pulp_flow,ore_pulp_ph,silica_conc,silica_feed,starch_flow,iron_minus_silica,feed_diff_divide_silica,total_column_level,total_air_flow,silica_conc_lagged,silica_conc_cluster
2017-09-08 08:00:00,299.9638333333333,299.7740851851852,299.9258796296296,299.94365740740744,299.9381777777777,299.94618148148146,299.7142537037037,523.2207166666667,399.6722481481481,600.1262833333337,399.77637222222216,395.3703851851852,399.2922111111111,400.83535,400.2153092592592,64.85666666666667,59.39000000000001,1.6528397962962964,408.1729163580248,9.435835037037036,9.512337253892104,7.739999999999999,2778.952999536112,51.650000000000006,6.673126614987082,2995.2881592592594,2099.2060685185184,1.78,"(9.198, 12.191]"
2017-09-08 11:00:00,299.9772018518519,299.9397148148148,299.92004814814817,299.943737037037,299.88460000000003,299.93572962962963,299.8698055555556,535.7097953703704,399.5660981481481,500.0749851851852,400.3287907407407,401.8216351851852,399.2947166666667,401.4286851851852,399.8176944444445,65.36,59.39000000000001,1.6621693333333332,401.9625398148148,9.465141240740742,8.738491841395858,7.739999999999999,3029.598838888889,51.650000000000006,6.673126614987082,2902.332605555556,2099.470837037037,2.123333333333333,"(9.198, 12.191]"
2017-09-08 14:00:00,299.90100370370374,299.91847962962964,299.9218648148148,299.93121296296295,299.8469222222222,299.5294,299.5534907407407,457.0120703703704,400.0909351851852,500.0096555555556,399.4715333333333,397.14668703703705,400.7173055555556,399.5671574074074,399.6188314814815,64.92333333333333,59.44333333333333,1.6396370185185185,396.75846944444464,9.51016764814815,8.726039465242243,7.976666666666667,3452.654740740741,51.46666666666666,6.452152110321771,2896.622105555556,2098.602374074074,1.5733333333333333,"(9.198, 12.191]"
2017-09-08 17:00:00,299.8419037037037,299.82135185185183,299.93622407407406,299.90626203703704,299.8975981481481,299.9377388888889,299.95914444444446,359.1146518518519,399.3502629629629,498.88834259259255,399.9896759259259,387.5717555555555,,400.1646574074073,400.79915185185183,65.27333333333333,59.54999999999999,1.6285218333333331,379.736475925926,9.223531925925926,9.929410598698476,8.45,2682.873773888889,51.1,6.047337278106509,2888.165537037037,2099.300223148148,2.123333333333333,"(12.191, 15.166]"
2017-09-08 20:00:00,299.9062074074074,299.8585722222222,299.9584037037037,299.90415,299.87267962962966,299.75707407407407,299.9982703703704,302.13339523809515,409.1224240740741,,412.9527166666667,398.907487037037,400.0093148148149,400.3318722222222,400.6291796296296,64.12,59.54999999999999,1.6240609907407408,378.5423267904961,,10.158736913415796,8.45,2515.855465629468,51.1,6.047337278106509,2922.247849074074,2099.2553574074072,1.38,"(12.191, 15.166]"
2017-09-08 23:00:00,299.91035000000005,299.7597962962963,299.9585592592593,299.938,299.94054074074074,299.95685925925926,299.8983518518518,434.51413333333335,399.7657148148148,498.0723629629629,400.0569777777778,400.57245000000006,399.8376055555556,,399.7874870370371,63.82666666666668,56.22,1.6438062037037036,380.7306185798752,9.657249870370372,10.747536645193621,13.699999999999998,2465.826112037037,42.52,3.103649635036497,2897.975874074074,2099.3624574074074,2.8466666666666662,"(12.191, 15.166]"
2017-09-09 02:00:00,299.8920814814815,299.8369740740741,299.93438888888886,,299.8767203703704,299.83902222222224,,418.8499574074074,400.1740592592592,498.5863703703704,399.7328277777778,,400.4096907407407,399.78921296296295,400.05988333333335,64.19333333333333,49.56000000000001,1.5893524814814814,379.7064611111117,9.271956722222225,11.314581751613417,24.2,2559.0745712962967,25.36000000000001,1.0479338842975212,2898.0400222222224,2098.958790740741,2.9966666666666666,"(15.166, 18.141]"
2017-09-09 05:00:00,299.9552481481481,299.91855555555554,,299.9340185185185,299.94889074074075,299.9183037037037,299.8609814814815,491.4432481481481,399.4725222222223,499.2354759259258,399.7265833333333,399.8377962962963,,399.93105925925926,399.69223333333326,64.22000000000001,51.25000000000001,1.6184495925925926,390.4347314814815,9.632328611111111,12.219539994915076,20.433333333333334,2487.001679074074,30.81666666666668,1.5081566068515502,2897.8208425925923,2099.4531814814814,2.8433333333333337,"(12.191, 15.166]"
2017-09-09 08:00:00,299.9886907407408,299.87912222222224,299.95585185185183,299.89740000000006,299.86302037037035,299.7921111111111,299.8609777777778,576.4118416666666,399.6221888888888,499.0688666666667,399.3789462962964,400.62719259259256,399.3261407407408,399.83028703703707,400.2576814814815,65.13333333333334,54.63,1.638723351851852,410.0,9.702701407407408,11.77507202509619,12.9,3551.127394444444,41.73,3.234883720930233,2898.111303703704,2099.237174074074,2.473333333333333,"(9.198, 12.191]"
2017-09-09 11:00:00,299.94772222222224,299.92081296296294,299.89192962962966,299.9225888888889,299.89143703703706,299.7116537037037,299.43781481481483,493.5474000000001,406.13656666666674,,409.1005592592592,393.8437814814815,398.87974259259255,401.6553037037038,399.04403888888896,64.59666666666668,54.63,1.6088415925925927,403.53461286286296,9.509176277777778,12.28903636678995,12.9,2844.4603245370367,41.73,3.234883720930233,2909.2395703703705,2098.72395925926,2.24,"(12.191, 15.166]"
2017-09-09 14:00:00,299.87899259259257,299.99443333333335,299.8898203703704,299.9062425925926,299.8701851851852,299.7695851851852,299.97798703703705,496.5992398148148,399.9136555555556,499.5328555555555,401.8574314814816,401.7889592592592,411.32459814814814,400.3646851851853,400.5279388888889,63.673333333333325,53.00333333333333,1.6495720185185183,392.94230287787815,9.03115374074074,12.123134051338909,16.333333333333332,2647.2816354629635,36.67,2.245102040816327,2915.3101240740743,2099.2872462962964,2.223333333333333,"(12.191, 15.166]"
2017-09-09 17:00:00,299.2751148148148,299.4179490740741,299.89190185185186,299.96107962962964,299.95754444444447,300.0,299.5391666666667,495.22949814814814,406.0202018518518,499.55395,406.4416055555556,401.46206666666666,500.3069018518518,401.6996277777778,401.6972148148148,64.64,49.75,,380.8198981481482,9.299144925925926,13.632635674587311,23.2,2822.248967592593,26.55,1.144396551724138,3017.181568518519,2098.042756481482,2.563333333333333,"(9.198, 12.191]"
2017-09-09 20:00:00,299.9380962962963,,299.9355796296296,299.9231203703703,,300.0,300.0,506.40796851851854,399.8304611111111,499.582787037037,557.0120333333333,400.11784814814814,500.7513611111111,401.1693648148148,400.937212962963,64.45666666666666,49.75,1.7147624259259258,380.8741018518519,9.646979796296296,13.491068406661977,23.2,3408.5042324074075,26.55,1.144396551724138,3159.401068518518,2099.5542611111114,2.0733333333333337,"(9.198, 12.191]"
2017-09-09 23:00:00,299.7788888888889,300.0,299.8408333333333,299.9332861111111,299.94203888888893,300.0,300.0,460.76995,400.0262888888889,,800.0,398.7647444444444,500.6821666666666,399.3756444444444,398.7752611111112,64.27,49.75,1.6678255000000002,380.8231472222223,9.653801833333334,11.745390486483753,23.2,3638.543652777778,26.55,1.144396551724138,3397.3459,2099.495047222222,1.8233333333333333,"(9.198, 12.191]"
