timestamp,air_flow01,air_flow02,air_flow03,air_flow04,air_flow05,air_flow06,air_flow07,amina_flow,column_level01,column_level02,column_level03,column_level04,column_level05,column_level06,column_level07,iron_conc,iron_feed,ore_pulp_density,ore_pulp_flow,ore_pulp_ph,silica_conc,silica_feed,starch_flow,iron_minus_silica,feed_diff_divide_silica,total_column_level,total_air_flow,silica_conc_lagged
2017-03-11 05:00:00,250.1302777777778,250.17206851851856,250.2074296296296,295.096,300.0,250.09345185185185,250.04438703703704,343.31669629629624,553.37225,557.133062962963,553.9393111111111,507.95139166666667,550.1104555555556,563.2269833333334,548.5303435185185,63.64666666666667,60.40333333333333,1.6847295185185185,400.2149962962963,9.821706277777778,13.494741148810906,8.493333333333334,2365.553512962963,51.91,6.111852433281004,3834.263798148149,1845.743614814815,3.326666666666666
2017-03-11 08:00:00,250.182475925926,249.9089907407408,250.0502111111112,295.096,300.0,250.12517222222223,249.9500777777777,523.3511888888889,564.5750796296296,441.1023144894894,566.4521564814814,522.7022342592592,549.4983916666666,557.225112037037,551.0021481481482,64.71,59.89000000000001,1.7353985925925928,400.1522277777778,9.617535222222225,14.569070656371805,8.98,2207.344234080097,50.91000000000001,5.669265033407573,3752.557436711711,1845.312927777778,4.68
2017-03-11 11:00:00,250.01911851851847,250.21915740740727,250.01785000000004,295.096,300.0,249.9942425925926,249.99235555555552,491.17489629629625,549.9179537037038,624.0823607709272,549.419262962963,548.8276351851852,549.9306537037037,550.9098157407407,550.492087037037,66.36333333333333,59.89000000000001,1.7481731666666669,398.4482077109896,9.54294124074074,11.475601919953462,8.98,2788.615546296296,50.91000000000001,5.669265033407573,3923.57976910426,1845.3387240740744,3.533333333333333
2017-03-11 14:00:00,250.1202962962964,250.2494333333333,249.98513888888888,295.096,300.0,250.1390351851852,250.0271888888889,461.28583333333336,533.1069685185186,685.7139682002315,536.7357759259259,535.3310277777778,533.6016231481482,552.4065175925926,538.1034101851852,65.55333333333333,59.81333333333333,1.7495990370370371,400.9149191408626,9.757729351851852,11.73020220761269,9.016666666666667,3411.991988888889,50.79666666666667,5.633641404805915,3914.9992913483793,1845.6170925925928,1.643333333333333
2017-03-11 17:00:00,249.81089629629628,250.22356296296297,250.03912222222223,295.096,300.0,249.8966851851852,250.09005,552.6111999999999,451.1543166666667,454.3557851851852,453.3291222222222,452.6059370370371,449.5741388888889,458.366112962963,452.6539851851852,65.97333333333333,59.66,1.758708814814815,398.98519259259257,9.974552074074074,12.265193943189292,9.09,3381.3666104320982,50.56999999999999,5.563256325632563,3172.0393981481484,1845.1563166666667,2.4433333333333334
2017-03-11 20:00:00,249.94489259259265,250.1237111111111,250.04738148148147,295.096,300.0,250.00805925925928,250.0641462962963,558.7636222222222,512.218975925926,484.9628546296297,512.7099703703703,513.376088888889,512.7065,487.07635,483.1879055555555,64.02666666666666,59.66,1.761649722222222,399.915412962963,9.878451277777778,13.994933271674828,9.09,3127.612054012346,50.56999999999999,5.563256325632563,3506.2386453703703,1845.2841907407408,2.36
2017-03-11 23:00:00,249.5473018518518,249.36138981481483,249.94897407407407,295.096,300.0,249.9925037037037,249.96929814814817,547.2505981481481,450.3790018518519,401.54741939203353,449.7652981481481,443.19644444444447,447.8294111111112,452.9831277777778,448.8221481481482,63.946666666666665,59.38666666666666,1.7482825925925929,400.14620462962966,9.914551425925929,13.059985343100749,9.88,3193.933753703703,49.50666666666666,5.010796221322536,3094.522850873515,1843.915467592593,4.233333333333333
2017-03-12 02:00:00,250.276712962963,250.11245,250.0767351851852,295.096,300.0,250.26362777777777,250.2988259259259,558.1967907407408,450.1569111111112,423.6616046820406,449.6029277777778,453.85474259259263,453.2324407407408,462.7322,456.4680759259259,64.88333333333334,58.84,1.7592729074074074,399.996087962963,9.94423625925926,13.183507394437086,11.46,2886.257445370371,47.38,4.134380453752182,3149.708902830189,1846.124351851852,4.043333333333333
2017-03-12 05:00:00,250.39031666666665,250.0064314814815,250.1654722222223,295.096,300.0,249.9918055555556,249.9756759259259,523.2011555555556,449.65482407407416,455.0629166666667,449.94856851851847,390.23944537037056,446.3650555555556,452.5211055555556,449.92247962962966,65.89666666666666,58.833333333333336,1.7444896481481482,399.9185157407408,9.799669796296294,11.22661381694112,11.46,3442.27120174292,47.373333333333335,4.133798720186155,3093.7143953703708,1845.625701851852,3.273333333333333
2017-03-12 08:00:00,250.00766296296297,250.2075166666667,250.06657777777767,295.096,300.0,250.0677777777778,250.0310518518518,483.6835944444445,450.2460537037038,452.20535,450.2388759259259,437.15832222222224,448.1538722222222,529.3490981481482,526.7429898148148,64.62666666666667,58.82,1.7243647592592592,399.6525759485096,9.767583259259258,12.24354149455718,11.46,3683.853985757081,47.36,4.132635253054101,3294.094562037037,1845.476587037037,2.183333333333333
2017-03-12 11:00:00,250.0793777777777,249.95336296296296,250.0233611111112,295.096,300.0,250.06291666666667,250.0720092592593,420.3051481481482,464.7782037037037,594.9053083333334,457.101225925926,455.440175925926,449.6720629629629,535.0769203703704,513.4485027777778,64.11500000000001,58.82,1.7098162777777777,397.541679607046,9.829788462962965,11.683473760656303,11.46,3313.47361851852,47.36,4.132635253054101,3470.4224000000004,1845.287027777778,3.473333333333333
2017-03-12 14:00:00,250.09793703703704,249.96842407407405,250.05709259259257,295.096,300.0,250.0622074074074,250.0480203703704,535.0631037037037,500.36104259259264,419.7450101851852,499.49025000000006,450.7090351851852,451.4040185185185,453.3300129629629,451.4147148148148,64.98,58.89666666666667,1.7298004814814814,399.58581388888894,9.847297351851852,11.239277004758614,11.373333333333337,3537.918322222222,47.52333333333333,4.178487690504102,3226.45408425926,1845.3296814814807,4.234999999999999
2017-03-12 17:00:00,250.21314259259265,250.0002722222222,250.05333148148145,295.096,300.0,250.2214592592593,250.08367407407408,533.323225925926,501.24069629629633,501.31631296296297,501.0090018518519,486.40202407407406,485.6113518518519,488.05552407407407,487.4375907407407,66.44666666666667,59.04999999999999,1.7601445555555555,399.8198888888889,9.878118092592594,13.061890619735976,11.199999999999998,3891.145268518519,47.85,4.272321428571429,3451.072501851852,1845.6678796296296,2.6833333333333336
2017-03-12 20:00:00,250.09782222222225,250.09095740740744,250.0529333333333,295.096,300.0,250.1873314814815,250.026325925926,446.1193055555555,623.9637264550265,612.4991370370373,659.7416877758077,550.0506944444445,550.450911111111,574.4331333333333,554.0100657407407,66.83666666666666,59.04999999999999,1.779197703703704,401.03272962963,9.958169574074075,14.560880174471327,11.199999999999998,3942.0528798148152,47.85,4.272321428571429,4125.149355897502,1845.5513703703705,1.6900000000000002
2017-03-12 23:00:00,250.0317648148148,249.93763888888887,250.09387037037035,295.096,300.0,250.1145481481481,250.0146629629629,455.3321703703704,572.1060666666666,513.702812037037,600.9608157407407,561.6967185185185,503.94345555555554,586.7408842592592,490.64861018518513,66.81,58.48333333333333,1.6453060370370372,400.20406851851857,9.61486477777778,9.148669593765742,11.556666666666668,2901.0836561177257,46.92666666666666,4.060571098932794,3829.799362962962,1845.288485185185,1.63
2017-03-13 02:00:00,250.1185907407408,250.02698333333333,250.0636462962963,295.096,300.0,249.9908851851852,250.07531666666668,455.2573648148148,550.0435018518518,376.78438425925947,549.8757425925926,547.7976351851852,547.3172962962963,556.8035611111111,549.1222740740741,66.63333333333334,57.35,1.720738703703704,399.914062962963,9.914871462962962,11.15650486532713,12.27,3783.706851851852,45.08,3.67400162999185,3677.7443953703705,1845.3714222222225,1.0133333333333334
2017-03-13 05:00:00,250.0113925925926,250.24159629629628,250.0590611111111,295.096,300.0,250.0684814814815,250.05641296296287,416.0257222222222,585.6852972222222,482.60491092592594,577.7941944444445,551.6610768518518,549.0841472222222,558.5598731481482,549.5309527777778,66.32,57.04,1.694939092592593,399.8963342592592,9.83885001851852,9.77234631634175,12.51,3560.501250198149,44.53,3.5595523581135096,3854.920452592593,1845.5329444444444,2.1266666666666665
2017-03-13 08:00:00,250.20657777777785,250.5287685185185,250.06486851851847,295.096,300.0,250.11055185185185,250.0546351851852,424.8404296296297,575.2094268518518,550.424408518519,573.0945981481482,547.4007138888888,551.3361870370371,550.6135222222223,550.1552342592593,65.85666666666667,56.42,1.705344574074074,399.1769231481482,9.982044796296297,10.88786677669951,12.99,3853.849185185185,43.43,3.3433410315627405,3898.234090925928,1846.061401851852,2.1266666666666665
2017-03-13 11:00:00,249.99405185185185,249.93557407407408,250.04333703703705,295.096,300.0,250.0486351851852,250.0488351851852,399.94182222222224,526.5749314814815,462.8621731481482,555.4621148148148,546.3827898148148,552.1279601851852,554.5442962962964,551.1640685185185,65.49,56.42,1.72329612962963,399.7037944444445,9.870191111111112,11.07785898656538,12.99,3751.928136111111,43.43,3.3433410315627405,3749.1183342592594,1845.166433333333,1.9166666666666667
2017-03-13 14:00:00,250.06798703703703,250.12863888888887,250.13642962962965,295.096,300.0,250.0399851851852,250.0447777777778,346.93786388888884,557.7076574074075,464.5522740740741,556.8314518518519,536.8627425925926,548.8590407407407,551.287062962963,549.2140185185185,66.04333333333334,57.26333333333334,1.7196483888888887,400.7643074074074,9.939413370370367,11.85236006711949,11.64,4062.8571722222223,45.62333333333334,3.919530355097366,3765.314248148148,1845.5138185185187,2.1133333333333333
2017-03-13 17:00:00,250.074975925926,250.0910796296297,250.1364962962963,295.096,300.0,250.0266703703704,250.02970740740747,423.5075796296296,587.034525925926,579.9154425925925,586.9301314814815,546.0939148148149,548.4108407407408,552.2152537037036,548.2331546296297,65.25,58.95000000000001,1.733979148148148,399.8234388888889,9.987743148148148,12.83348333642086,8.94,3872.897194761112,50.01000000000001,5.593959731543626,3948.8332638888887,1845.4549296296293,1.6766666666666667
2017-03-13 20:00:00,249.9408296296296,250.11592777777776,250.0816148148148,295.096,300.0,250.0640574074073,250.01088703703704,439.6575203703704,595.4830759259258,596.5555481481482,595.5182,548.5559648148147,546.5143555555555,547.9492759259259,546.7847703703704,64.04666666666667,58.95000000000001,1.7489217592592592,399.7464499999999,9.823999203703703,17.4875414346536,8.94,4509.436421296296,50.01000000000001,5.593959731543626,3977.3611907407408,1845.3093166666663,2.796666666666667
2017-03-13 23:00:00,249.79631296296296,249.866775925926,249.9810259259259,295.096,300.0,249.9966333333333,250.03872222222225,434.5042888888889,450.3189314814815,449.3321296296296,450.149325925926,421.05697818824,450.3551685185185,451.3849222222222,449.31156111111113,63.9,59.02,1.739194962962963,399.9682518518519,9.70063911111111,16.6587801392043,9.523333333333332,4454.77755237037,49.49666666666667,5.197409870493526,3121.9090170771287,1844.7754703703704,4.116666666666666
2017-03-14 02:00:00,250.0408685185185,250.43541481481483,250.08904444444445,295.096,300.0,250.09151111111112,250.0639944444445,434.34304814814817,450.0054981481482,450.8377574074075,449.85996666666665,379.72275792287127,453.47954074074073,455.7789462962963,456.09138888888896,63.77333333333333,59.16,1.7398417037037035,399.6271296296297,9.53149875925926,15.902870895020094,10.69,4082.450166666667,48.47,4.534144059869036,3095.77585607102,1845.8168333333333,3.936666666666667
2017-03-14 05:00:00,250.13123518518523,250.0560555555556,250.05487222222223,295.096,300.0,250.04928148148147,250.0294796296297,430.137612962963,424.0425129846226,478.6974972222222,460.7367925925926,446.7364296296296,446.8079685185185,452.6095111111111,448.8325259259259,63.45666666666667,59.52,1.7254530925925924,400.1825675925925,9.504115092592592,13.429079458794114,10.083333333333334,3465.0994037037035,49.43666666666667,4.902809917355372,3158.4632379846225,1845.4169240740744,4.3566666666666665
2017-03-14 08:00:00,250.08866666666663,250.1153203703704,250.05207777777773,295.096,300.0,250.12559444444443,250.06131851851853,502.69461851851855,566.6532212746375,448.9323657407408,450.4581388888889,451.6863185185185,451.1450407407408,450.3691157407408,453.8725055555556,64.47,60.24,1.7585419074074071,400.3001537037037,9.274071351851854,15.055393842867714,8.87,3384.1734574074085,51.370000000000005,5.791431792559189,3273.116706459823,1845.5389777777773,4.6000000000000005
2017-03-14 11:00:00,250.08482962962967,249.9712944444444,250.06169444444447,295.096,300.0,250.06657777777767,250.065512962963,500.1366722222222,473.351424074074,480.4031259259259,464.11671851851855,474.8995731481482,466.82445092592593,490.0797564814815,471.8445101851853,65.57000000000001,60.24,1.7057635277777778,400.00795277777775,9.237665703703705,11.37082449375497,8.87,3081.0047370370376,51.370000000000005,5.791431792559189,3321.5195592592595,1845.3459092592595,3.453333333333333
2017-03-14 14:00:00,250.05352222222223,250.01630740740745,250.0190333333333,295.096,300.0,250.0349481481481,250.0316759259259,530.2244296296296,458.19882129629633,459.5907518518519,454.9352055555556,458.4971018518518,450.8141175925925,464.690137037037,456.9214185185185,65.26333333333334,59.556666666666665,1.7446251296296298,400.1493851851852,9.112119944444444,16.77714254433333,9.526666666666666,2264.81596828479,50.03,5.251574527641708,3203.647553703704,1845.251487037037,1.9933333333333327
2017-03-14 17:00:00,250.10785,250.11591666666664,249.9970851851852,295.096,300.0,246.29216851851848,246.31312962962963,528.2700481481481,449.5883037037037,450.7771,449.7800851851852,443.7793148148148,450.0383592592593,452.2003611111112,449.4002851851852,65.28,58.18999999999999,1.7203819814814816,399.7706574074074,9.285099833333334,13.230696208821248,10.839999999999998,3549.649055555556,47.35,4.368081180811808,3145.5638092592594,1837.92215,2.686666666666667
2017-03-14 20:00:00,250.0327166666667,250.2256148148149,250.0552240740741,295.096,300.0,250.07712407407405,250.03343148148147,467.68662722616233,571.9822098422496,453.135613964967,489.7643351851852,451.0041722222222,451.3279555555556,454.0355203703704,452.894262962963,65.32,58.18999999999999,1.6572045349137037,400.6493124338629,9.434995370370368,11.023887471754668,10.839999999999998,3216.944925925926,47.35,4.368081180811808,3324.1440701035126,1845.5201111111112,3.23
2017-03-14 23:00:00,250.01544629629632,249.78959444444448,250.0491722222222,295.096,300.0,249.9893407407408,250.0235962962963,302.3017992003367,593.4531531207134,744.029623072071,463.1114648148148,452.8460666666667,452.7892425925925,457.49765740740736,458.2333324074074,66.33,58.18999999999999,1.529085552685926,409.9185661155198,9.105787962962962,19.74432592122385,10.839999999999998,2635.8202546296297,47.35,4.368081180811808,3621.960540081673,1844.96315,2.7533333333333334
2017-03-15 02:00:00,249.9976833333333,250.14273888888889,250.08787222222225,295.096,300.0,250.0311888888889,250.03035185185183,327.0366487416109,482.24002592592615,600.8478648148148,421.5348805555556,426.8159462962963,339.7925222222226,512.8678055555555,358.24213148148147,66.33,58.18999999999999,1.5408715311605556,407.385126294904,9.0,19.567041644803943,10.839999999999998,2794.987663888889,47.35,4.368081180811808,3142.3411768518527,1845.385835185185,1.01
2017-03-15 05:00:00,250.0113037037037,249.79235185185183,250.07204629629632,295.096,300.0,250.0293944444444,250.046925925926,534.3817572769084,460.0652111111111,455.1599444444444,451.6949148148148,318.95386182795664,450.19158148148153,451.65875000000005,450.0902148148148,66.33,58.48999999999999,1.5983680386472223,403.3457042606521,9.003187685185186,15.26942712412012,10.706666666666663,3258.7524851851854,47.78333333333333,4.462951432129515,3037.8144784946235,1845.048022222222,1.01
2017-03-15 08:00:00,250.06455185185183,250.1319203703704,250.0574407407408,295.096,300.0,250.11425740740745,250.0473481481482,495.2071296296296,449.4952148148148,450.5544037037037,450.1004037037037,353.0416261350063,449.3499981481482,452.46068703703696,453.6081129629631,66.17999999999999,59.09,1.673274462962963,399.8971740740741,9.179780314814812,11.811104775860771,10.44,2797.16392024808,48.650000000000006,4.659961685823755,3058.610446505377,1845.5115185185184,1.01
2017-03-15 11:00:00,250.07171666666667,250.1817444444445,250.0406685185185,295.096,300.0,250.0106574074074,250.0485592592593,489.5003601851852,472.2649314814815,515.7926287037037,475.1266166666667,432.694812037037,451.07001296296295,454.1000953703704,453.2084833333333,66.77666666666666,59.09,1.6539348611111109,399.9512055555556,9.40350425925926,9.858512216451755,10.44,3096.4036371593297,48.650000000000006,4.659961685823755,3254.257580555556,1845.449346296296,1.8266666666666669
2017-03-15 14:00:00,250.10132592592595,249.9831,250.0457,295.096,300.0,250.0084555555556,250.0395203703704,481.5365462962964,548.7818055555555,548.1114740740741,548.538125925926,450.09597962962965,449.9186129629629,550.7558351851852,549.8570333333333,65.44666666666667,58.90666666666667,1.758792666666667,400.1466296296296,9.7910785,12.637330119724608,10.326666666666666,3420.5749903703704,48.580000000000005,4.704325371207231,3646.0588666666654,1845.274101851852,1.356666666666667
2017-03-15 17:00:00,249.99706666666668,249.8592148148148,250.0504611111111,295.096,300.0,250.05655,250.0537555555556,511.629774074074,510.5368537037037,453.6883362944632,509.93485,438.65150740740745,448.1813925925926,512.4748166666667,510.1601527777778,66.66333333333334,58.54,1.7521495555555555,399.94300555555554,9.61623725925926,12.404209308565283,10.1,3849.870424814815,48.44,4.796039603960396,3383.627909442612,1845.113048148148,2.813333333333333
2017-03-15 20:00:00,250.01628703703705,250.0132148148149,250.0533333333333,295.096,300.0,250.0216277777778,250.04919444444445,483.0299166666667,454.9857925925926,484.079716483315,454.6227851851852,450.34784629629627,450.3504574074074,451.5875518518519,451.3951185185185,66.60333333333334,58.54,1.7033099629629629,399.76486944444446,9.480409222222224,11.578206479389625,10.1,3961.751248333334,48.44,4.796039603960396,3197.3692683351665,1845.2496574074075,1.4400000000000002
2017-03-15 23:00:00,249.98202962962964,250.0432333333333,250.03229814814813,295.096,300.0,249.9547018518519,250.03924074074072,495.6679101851853,450.04688333333337,450.6120944444445,450.2706240740741,449.6217796296296,449.9809592592592,451.2704481481482,451.16170000000005,66.73333333333333,58.17666666666668,1.7070052592592593,400.0000296296296,9.52425396296296,9.47531755928797,11.05,3403.0418796296303,47.12666666666668,4.264856711915536,3152.964488888889,1845.147503703704,1.656666666666667
2017-03-16 02:00:00,250.01599814814816,250.16985740740745,250.05753703703704,295.096,300.0,250.078537037037,250.03960185185187,432.10596414141474,532.6285907407408,539.178612962963,533.8112222222222,487.0395175925926,488.1024499999999,490.7473981481482,488.3623416666667,66.07666666666667,57.45000000000001,1.6464418266353704,399.64600740740747,9.42121724074074,11.254150065747462,12.949999999999998,2677.8497714814825,44.500000000000014,3.436293436293438,3559.870133333333,1845.4575314814813,1.42
2017-03-16 05:00:00,250.01496111111112,249.74317222222223,249.9911777777777,295.096,300.0,250.0466,250.07099444444447,346.56057845935646,578.8561277777778,590.1430722222223,559.7893055555555,494.78898333333336,492.1921888888889,499.9021944444445,494.2841722222222,64.03,57.45,1.5984665756494445,401.2123666666666,9.24781772222222,16.532017619392615,12.95,3570.473016718913,44.5,3.4362934362934365,3709.956044444444,1844.962905555556,1.92
2017-03-29 11:00:00,200.01791944444443,200.0,200.0,295.096,300.0,250.04938888888893,250.02633333333333,360.6005800758367,776.8621237147597,752.1719372408661,800.0,480.5826638888889,460.98034722222224,474.9133611111112,466.3855125,66.505,60.18,1.541195375,400.72574305555554,9.613933305555555,19.03691249216464,9.34,2013.288373130733,50.84,5.443254817987152,4211.895945677848,1695.1896416666666,
2017-03-29 14:00:00,200.00643703703705,200.0,200.01477962962963,295.096,300.0,250.00653518518524,250.08730000000003,396.0560425925928,800.0,780.3698691275175,800.0,451.893675,451.1944,449.99348888888886,450.5142185185185,65.56,59.96666666666667,1.578703962962963,399.6452962962962,9.825213407407404,17.404671868732986,9.413333333333334,2000.0,50.553333333333335,5.370396600566572,4183.965651534924,1695.2110518518516,1.395
2017-03-29 17:00:00,200.0,200.0,200.0270185185185,295.096,300.0,250.00963888888887,250.0552722222222,455.4768592592592,800.0,800.0,800.0,442.48818240740746,486.51360833333337,477.6833685185185,474.2637296296296,66.24333333333334,59.54,1.622674703703704,399.7465907407407,9.546796537037038,14.166582524359796,9.56,2000.0,49.98,5.228033472803347,4280.948888888888,1695.1879296296297,2.533333333333333
2017-03-29 20:00:00,200.0,200.0,200.0,295.096,300.0,250.03986666666663,250.03970185185187,521.0087777777777,800.0,800.0,800.0,586.2605268518518,600.5612962962963,549.4517240740741,548.8035222222221,64.89999999999999,59.54,1.7113304074074076,399.982887037037,9.504073407407407,13.207164286606996,9.56,2083.9710425925928,49.98,5.228033472803347,4685.0770694444445,1695.1755685185185,1.596666666666667
2017-03-29 23:00:00,200.0,200.0,200.0,295.096,300.0,249.7380074074074,250.10345185185187,519.2485363703703,800.0,800.0,800.0,536.017925925926,542.9792981481481,515.9291675925925,511.6602546296296,65.2,59.84,1.7102199941327776,400.4381023287504,9.637620703703703,13.415845532935194,9.436666666666667,2015.6069703703704,50.403333333333336,5.341222182974214,4506.586646296296,1694.9374592592592,2.1466666666666665
2017-03-30 02:00:00,200.1088333333333,200.0,200.04747222222224,295.096,300.0,250.6285129629629,250.2056685185185,401.9978941851852,800.0,767.6881606725148,795.5291961279462,460.8632194444445,452.3947046296296,497.0610638888889,321.837257407408,63.56,60.43999999999999,1.5824033742405554,406.0197225845413,9.313193777777776,19.67668033465152,9.19,2000.0,51.24999999999999,5.576713819368878,4095.373602170832,1696.0864870370372,2.4966666666666666
2017-03-30 05:00:00,200.0991388888889,200.0,200.0127740740741,295.096,300.0,250.08770925925924,250.26750925925924,452.03272314814814,800.0,792.4917603928899,800.0,473.9184398148148,470.1836407407407,483.3789351851852,468.16874722222224,66.02,60.66333333333333,1.612350492737778,400.4611712962963,9.193265648148149,16.818970716343024,8.873333333333333,2070.507693518519,51.78999999999999,5.836589030803906,4288.141523355853,1695.5631314814814,3.4566666666666666
2017-03-30 08:00:00,200.09218148148148,200.0,200.0,295.096,300.0,249.8715203703704,249.9971222222222,300.0,800.0,800.0,782.0113401559453,460.5403796296296,429.0229726247987,503.38457962962985,443.014373549965,65.52333333333333,61.10999999999999,1.5206130370074076,399.138545644236,9.015988037037038,25.159908177925978,8.24,2000.0,52.86999999999999,6.416262135922329,4217.973645589968,1695.0568240740745,2.0166666666666666
2017-03-30 11:00:00,200.0,200.0,200.0,295.096,300.0,249.92733148148147,250.12288333333333,388.6580203703705,800.0,800.0,735.8514367045335,402.0398659356727,457.9999308645427,601.4506167889589,432.0508168997705,65.00333333333333,61.10999999999999,1.5621668426222222,398.82862009650506,9.376850537037036,19.942379838526968,8.24,2000.0,52.86999999999999,6.416262135922329,4229.392667193479,1695.1462148148148,2.533333333333333
2017-03-30 14:00:00,200.050375925926,200.0,200.0103611111111,295.096,300.0,250.03955,250.09568703703704,519.0074240740742,800.0,778.8339628712738,800.0,452.3407211013644,502.715772436585,463.60557580363394,456.3129735317461,65.60333333333334,61.2,1.702017907407407,400.558562962963,9.638890074074071,10.726685693094227,8.293333333333335,2588.874562962963,52.906666666666666,6.37942122186495,4253.809005744603,1695.2919740740742,2.686666666666666
2017-03-30 17:00:00,200.0,200.0,200.0409388888889,295.096,300.0,250.00960185185184,250.01651851851847,538.9728148148148,800.0,797.9224844236761,800.0,550.2527777777777,550.0758944444444,608.4569648148148,598.5632128703704,64.58666666666666,61.38,1.7336780925925923,399.8291351851852,9.556226333333331,14.771519218998137,8.4,2386.731461574074,52.98,6.307142857142857,4705.2713343310825,1695.1630592592592,2.373333333333333
