timestamp,inp_quantity,cu_content,outp_quantity,inp_avg_hardness,on_off_mill_a,mill_b_power,mill_a_power,mill_b_load,mill_a_load,dummy_feature_tag
2020-01-01 17:00:00+00:00,889.0,0.0795841270576265,849.0,0.4945924095353247,1.0,250.0,130.0,313.7285877379001,676.5567040823554,1617.7424672960556
2020-01-01 18:00:00+00:00,1023.0,0.0795917140845242,885.0,0.49578698254861975,1.0,250.0,130.0,306.542061183083,677.4912233717887,1597.1174069210379
2020-01-01 19:00:00+00:00,1087.0,0.0795040137444764,1028.0,0.49629100188741304,1.0,175.0,100.0,308.2551118372295,679.290620130867,1604.0559556425555
2020-01-01 20:00:00+00:00,1060.0,0.0795001597758742,1091.0,0.4980046712409599,1.0,175.0,100.0,307.45437869320955,675.3035352731343,1597.666671352763
2020-01-01 21:00:00+00:00,1081.0,0.0795010778803022,1055.0,0.5036485338763621,1.0,175.0,100.0,308.0076253116779,671.4228737175898,1595.4457496526236
2020-01-01 22:00:00+00:00,1055.0,0.0795778252886467,1081.0,0.5199462311174388,1.0,175.0,100.0,310.09894813200157,676.9006122166816,1607.1974566126864
2020-01-01 23:00:00+00:00,1069.0,0.0795920515843398,1062.0,0.5120505476635537,1.0,175.0,100.0,307.4542415594849,674.0283242769269,1596.3910489553818
2020-01-02 00:00:00+00:00,1012.0,0.0796881472280806,1066.0,0.5125169408312835,1.0,175.0,100.0,309.6855558167634,675.673893499517,1604.730560949807
2020-01-02 01:00:00+00:00,986.0,0.0795063513180809,1008.0,0.5206378614249789,1.0,225.0,120.0,306.78674069994236,676.2686200149203,1596.6288421147476
2020-01-02 02:00:00+00:00,980.0,0.0795789690774433,972.0,0.5174235570703289,1.0,225.0,120.0,310.2344001527284,675.7826680001724,1606.4858684583576
2020-01-02 03:00:00+00:00,978.0,0.0797075540812093,978.0,0.5093331988158292,1.0,225.0,120.0,310.86440723785876,675.1975502025396,1607.790771916116
2020-01-02 04:00:00+00:00,983.0,0.0798639670533025,977.0,0.5231552250447999,1.0,225.0,120.0,310.4985275013038,677.9143325433342,1609.4099150472457
2020-01-02 05:00:00+00:00,984.0,0.0799504959066552,984.0,0.5242184857751442,1.0,225.0,120.0,305.7660195244172,672.2091744027484,1589.507232976
2020-01-02 06:00:00+00:00,770.0,0.0799110110121541,979.0,0.5222569992281072,1.0,225.0,120.0,309.19746010753653,671.7113413534503,1599.30372167606
2020-01-02 07:00:00+00:00,665.0,0.0800079169774571,752.0,0.5163218842462374,1.0,225.0,150.0,312.15098437451945,673.5743935323823,1610.0273466559404
2020-01-02 08:00:00+00:00,694.0,0.0798320064663167,677.0,0.5287038681934713,1.0,225.0,150.0,315.53688877151075,678.4972020110964,1625.1078683256287
2020-01-02 09:00:00+00:00,668.0,0.0798476399396746,696.0,0.5245129197274283,1.0,225.0,150.0,310.1240529928858,674.1473489335573,1604.5195079122147
2020-01-02 10:00:00+00:00,690.0,0.0798726489203922,664.0,0.512773162404172,1.0,225.0,150.0,312.80772466945024,676.9320049787418,1615.3551789870926
2020-01-02 11:00:00+00:00,684.0,0.079855953685435,685.0,0.5262252759623056,1.0,225.0,150.0,314.5576925109675,670.4197039584648,1614.0927814913675
2020-01-02 12:00:00+00:00,899.0,0.0800021932305685,678.0,0.5143217580099365,1.0,225.0,150.0,309.9163542384091,673.2467703095272,1602.9958330247546
2020-01-02 13:00:00+00:00,979.0,0.0799165542560641,908.0,0.5293732286255377,1.0,150.0,80.0,308.6158455557496,673.8703495271249,1599.7178861943737
2020-01-02 14:00:00+00:00,935.0,0.0798370875312142,978.0,0.5369710325572421,1.0,150.0,80.0,310.753696444271,673.395349746452,1605.6564390792648
2020-01-02 15:00:00+00:00,949.0,0.0800335443695247,931.0,0.5331754810844711,1.0,150.0,80.0,309.28513338736013,673.4857175105294,1601.34111767261
2020-01-02 16:00:00+00:00,935.0,0.0798535359677812,955.0,0.5443408371093964,1.0,150.0,80.0,303.8661283266485,677.7556129688951,1589.3539979488405
2020-01-02 17:00:00+00:00,948.0,0.079844055461201,942.0,0.5417047345791819,1.0,150.0,80.0,309.5696731076366,670.747866877175,1599.456886200085
2020-01-02 18:00:00+00:00,981.0,0.0798692088240795,952.0,0.5268375218225935,1.0,150.0,80.0,311.1011337874452,677.1398148535282,1610.4432162158635
2020-01-02 19:00:00+00:00,1010.0,0.0798327209450087,982.0,0.5174995413624768,1.0,200.0,120.0,307.70430814244025,673.2540247190437,1596.3669491463647
2020-01-02 20:00:00+00:00,982.0,0.0797875521103976,1012.0,0.5303590625663804,1.0,200.0,120.0,309.13943032545916,674.5905091473969,1602.0088001237743
2020-01-02 21:00:00+00:00,984.0,0.0797987285190219,975.0,0.5292329212133322,1.0,200.0,120.0,302.6994244393719,671.6411294218374,1579.7394027399532
2020-01-02 22:00:00+00:00,1037.0,0.0798955064202893,991.0,0.523116346576304,1.0,200.0,120.0,309.05619244928096,672.07384051501,1599.242417862853
2020-01-02 23:00:00+00:00,995.0,0.0798238139123055,1029.0,0.5284625327359982,1.0,200.0,120.0,300.6271820579455,675.2275564001839,1577.1091025740204
2020-01-03 00:00:00+00:00,913.0,0.0799036927209846,999.0,0.5333180867561509,1.0,200.0,120.0,312.7977940638822,672.4122862126146,1610.8056684042613
2020-01-03 01:00:00+00:00,866.0,0.0799972596923325,909.0,0.5223041561582464,1.0,250.0,130.0,310.5831705043766,671.7500205939633,1603.4995321070933
2020-01-03 02:00:00+00:00,839.0,0.0798428336640128,853.0,0.535888254045825,1.0,250.0,130.0,310.8591738852921,674.022046940285,1606.5995685961611
2020-01-03 03:00:00+00:00,867.0,0.0799220106558,843.0,0.5419501457296927,1.0,250.0,130.0,306.5881292694511,673.5990282713511,1593.3634160797046
2020-01-03 04:00:00+00:00,801.0,0.0800219362035541,861.0,0.5536732677209318,1.0,250.0,130.0,312.15857305318343,669.4977509059847,1605.973470065535
2020-01-03 05:00:00+00:00,812.0,0.0798916785042151,804.0,0.5513667259557489,1.0,250.0,130.0,312.90900409127875,675.023120846673,1613.7501331205092
2020-01-03 06:00:00+00:00,1006.0,0.0800563204184867,815.0,0.5462066546692756,1.0,250.0,130.0,312.00467666810556,676.5720733662711,1612.5861033705876
2020-01-03 07:00:00+00:00,1019.0,0.0800747830278491,1003.0,0.5447535851920781,1.0,150.0,100.0,308.8876777335989,675.121918837842,1601.7849520386385
2020-01-03 08:00:00+00:00,1033.0,0.0802223176064992,993.0,0.5345042946705307,1.0,150.0,100.0,308.7376463699445,672.424007331359,1598.6369464411923
2020-01-03 09:00:00+00:00,1031.0,0.0802204112023466,1032.0,0.5406107119292166,1.0,150.0,100.0,305.3760597185766,675.8498970656772,1591.978076221407
2020-01-03 10:00:00+00:00,1021.0,0.0802857232186975,1033.0,0.5437955090329027,1.0,150.0,100.0,314.4076047469186,679.0285606182962,1622.251374859052
2020-01-03 11:00:00+00:00,1053.0,0.0802991371882497,995.0,0.5488459152475322,1.0,150.0,100.0,308.8028834925486,674.956841761808,1601.3654922394537
2020-01-03 12:00:00+00:00,1018.0,0.0802540859061754,1056.0,0.5483743264480883,1.0,150.0,100.0,311.6282080090632,678.9182993350673,1613.802923362257
2020-01-03 13:00:00+00:00,1043.0,0.0803232969611993,1003.0,0.5393853752489919,1.0,200.0,90.0,303.45649682062265,672.667405967258,1583.036896429126
2020-01-03 14:00:00+00:00,1036.0,0.0805452067602903,1039.0,0.5392498217858462,1.0,200.0,90.0,304.9897260477725,672.6162686529527,1587.5854467962702
2020-01-03 15:00:00+00:00,1034.0,0.0806323560938696,1037.0,0.5374975449338082,1.0,200.0,90.0,310.7438982935741,671.2220168688175,1603.4537117495397
2020-01-03 16:00:00+00:00,1014.0,0.0807177335962576,1031.0,0.5316408013396957,1.0,200.0,90.0,308.6128069174088,677.5584860479121,1603.3969068001384
2020-01-03 17:00:00+00:00,1030.0,0.0807557522075307,1016.0,0.5310148054592121,1.0,200.0,90.0,310.46070545022695,670.6081610151612,1601.9902773658423
2020-01-03 18:00:00+00:00,922.0,0.080590747125488,1027.0,0.5385717603818727,1.0,200.0,90.0,311.1131729336289,677.0811776853132,1610.4206964861999
2020-01-03 19:00:00+00:00,927.0,0.0805639905406254,922.0,0.538814959836714,1.0,200.0,130.0,307.8919963709815,673.8328711425443,1597.5088602554888
2020-01-03 20:00:00+00:00,911.0,0.0805547531330375,932.0,0.5549177107424326,1.0,200.0,130.0,309.73096126519215,670.1374359310169,1599.3303197265934
2020-01-03 21:00:00+00:00,894.0,0.0805550776852147,909.0,0.5535703075948929,1.0,200.0,130.0,311.24799288509263,676.9952630932343,1610.739241748512
2020-01-03 22:00:00+00:00,896.0,0.0803790919356146,893.0,0.5617360648104477,1.0,200.0,130.0,307.8693206595879,672.0958752390501,1595.703837217814
2020-01-03 23:00:00+00:00,879.0,0.0803627620654907,893.0,0.5466815561877959,1.0,200.0,130.0,311.6337705954466,674.804136706716,1609.7054484930557
2020-01-04 00:00:00+00:00,879.0,0.0804244176293963,894.0,0.5556715983720708,1.0,200.0,130.0,309.14255643012393,682.5391373445996,1609.9668066349714
2020-01-04 01:00:00+00:00,881.0,0.0804242332136553,868.0,0.5578592544289551,1.0,225.0,130.0,312.54299550783537,677.1728859268242,1614.8018724503302
2020-01-04 02:00:00+00:00,881.0,0.0802778844730101,884.0,0.5721948401465721,1.0,225.0,130.0,305.25071432594405,671.1376669398156,1586.8898099176477
2020-01-04 03:00:00+00:00,867.0,0.0803669321584303,875.0,0.5712325317227911,1.0,225.0,130.0,311.31261902366,679.7572414567746,1613.6950985277545
2020-01-04 04:00:00+00:00,867.0,0.0804182831071486,869.0,0.5741556004918158,1.0,225.0,130.0,309.034054607443,672.6507264362797,1599.7528902586087
2020-01-04 05:00:00+00:00,875.0,0.0804302971088634,859.0,0.5704348858226984,1.0,225.0,130.0,310.7739834234246,674.5853283350334,1606.9072786053073
2020-01-04 06:00:00+00:00,902.0,0.080307620728788,870.0,0.567785336522119,1.0,225.0,130.0,314.16640837313565,674.6320650610571,1617.131290180464
2020-01-04 07:00:00+00:00,825.0,0.080184960001094,902.0,0.5596500990547656,1.0,300.0,80.0,313.46472946038784,676.2548496636159,1616.6490380447797
2020-01-04 08:00:00+00:00,819.0,0.080343439608999,826.0,0.5464171083230638,1.0,300.0,80.0,311.69188669711195,678.3990518888427,1613.4747119801787
2020-01-04 09:00:00+00:00,827.0,0.0802249687025581,816.0,0.5535870443146437,1.0,300.0,80.0,312.5825569115576,675.1112193323684,1612.858890067041
2020-01-04 10:00:00+00:00,808.0,0.0802809207330543,833.0,0.5663530867305901,1.0,300.0,80.0,309.8512473297509,680.2600446580126,1609.8137866472653
2020-01-04 11:00:00+00:00,842.0,0.0803385880411925,806.0,0.5730495664216402,1.0,300.0,80.0,312.88105865867374,673.7115363126796,1612.3547122887007
2020-01-04 12:00:00+00:00,870.0,0.0803421257798724,839.0,0.5681281830279872,1.0,300.0,80.0,310.1952156404795,674.0719099052167,1604.657556826655
2020-01-04 13:00:00+00:00,879.0,0.0802935445793466,872.0,0.565014492320641,1.0,100.0,110.0,307.55724393955376,673.0148092582606,1595.686541076922
2020-01-04 14:00:00+00:00,885.0,0.0803775064168753,866.0,0.5676651802328463,1.0,100.0,110.0,306.75792302287675,670.0678950212309,1590.341664089861
2020-01-04 15:00:00+00:00,892.0,0.0804236428241144,882.0,0.5686066865129749,1.0,100.0,110.0,311.1463955351593,679.3283689986501,1612.7675556041281
2020-01-04 16:00:00+00:00,911.0,0.0804908052096523,890.0,0.5560418334789916,1.0,100.0,110.0,312.1476548660031,675.1075510383272,1611.5505156363365
2020-01-04 17:00:00+00:00,913.0,0.0804113444129297,917.0,0.5732442208237771,1.0,100.0,110.0,315.3343649643916,673.9642690812992,1619.9673639744742
2020-01-04 18:00:00+00:00,888.0,0.0803873961715569,913.0,0.5767025831926439,1.0,100.0,110.0,310.5769999184741,676.0197398848053,1607.7507396402275
2020-01-04 19:00:00+00:00,924.0,0.0803735357867805,880.0,0.5804881559611379,1.0,300.0,100.0,313.15143282266524,675.3434633871265,1614.7977618551222
2020-01-04 20:00:00+00:00,932.0,0.0804137662033134,930.0,0.5748761820237829,1.0,300.0,100.0,309.1156300968264,671.7975191597174,1599.1444094501965
2020-01-04 21:00:00+00:00,922.0,0.0804240331088132,905.0,0.5751243492467772,1.0,300.0,100.0,307.3833535803839,673.6609874958817,1595.8110482370334
2020-01-04 22:00:00+00:00,947.0,0.0803582066552845,928.0,0.5729411408941394,1.0,300.0,100.0,306.8422309164208,680.0164677023049,1600.5431604515675
2020-01-04 23:00:00+00:00,952.0,0.0803826922661437,929.0,0.5682192319967813,1.0,300.0,100.0,306.6801043527365,674.4071310361415,1594.447444094351
2020-01-05 00:00:00+00:00,34.0,0.0803978073456662,956.0,0.5528708472811312,0.0,300.0,100.0,312.40914191867626,709.5669920732109,1646.7944178292396
2020-01-05 01:00:00+00:00,0.0,0.0803262223983371,17.0,0.5573444741796301,0.0,0.7842917647610022,0.8416035179549727,317.8383337216679,709.8087748440398,1663.3237760090435
2020-01-05 02:00:00+00:00,0.0,0.0804943662310466,0.0,0.5612588977158166,0.0,0.6818116961005452,0.8894282833863633,317.0287821407944,704.4571136469576,1655.5434600693409
2020-01-05 03:00:00+00:00,0.0,0.0804308620653253,0.0,,0.0,0.6768327947193242,0.7782968500621855,318.2697387095598,708.4949056294013,1663.3041217580808
2020-01-05 04:00:00+00:00,0.0,0.0804809368214883,0.0,,0.0,0.7844640360603151,0.7542015195669589,312.4111360318967,710.4702580693653,1647.7036661650554
2020-01-05 05:00:00+00:00,0.0,0.0805050990601279,0.0,,0.0,0.766180044394831,0.7943924075478159,314.9669704362516,708.4331195756425,1653.3340308843972
2020-01-05 06:00:00+00:00,0.0,0.0804691139826297,0.0,,0.0,0.7723876774114338,0.7809147970837892,308.51014890181284,710.138783987484,1635.6692306929226
2020-01-05 07:00:00+00:00,0.0,0.0804255692015951,0.0,,0.0,0.8090544562901765,0.7597926247149392,316.95532150377016,711.3528626528328,1662.2188271641432
2020-01-05 08:00:00+00:00,0.0,0.0805306383158444,0.0,,0.0,0.8226752638787814,0.782698941152664,313.85823240859537,713.1419577817883,1654.7166550075744
2020-01-05 09:00:00+00:00,0.0,0.08056269320522,0.0,,0.0,0.6297379218273216,0.8851943901652826,320.5282788648361,700.8033309089149,1662.3881675034233
2020-01-05 10:00:00+00:00,0.0,0.0804629558655895,0.0,,0.0,0.9073699364134027,0.7610029332535488,317.37546098912173,709.3109929773734,1661.4373759447385
2020-01-05 11:00:00+00:00,0.0,0.0805583056892536,0.0,,0.0,1.0015224626907333,0.6979317227601916,318.20020048440847,708.5330331841624,1663.1336346373878
2020-01-05 12:00:00+00:00,953.0,0.0806446116005449,0.0,0.6113122799342536,1.0,0.7825155691287292,0.9096361153068492,306.141840137438,672.9881598373793,1591.4136802496932
2020-01-05 13:00:00+00:00,993.0,0.080532236910071,970.0,0.6005938804015961,1.0,225.0,110.0,306.16573352660254,676.0469051062253,1594.5441056860327
2020-01-05 14:00:00+00:00,1000.0,0.0804349667741604,1007.0,0.6013702687263643,1.0,225.0,110.0,305.353942567222,675.780505062423,1591.8423327640892
2020-01-05 15:00:00+00:00,1008.0,0.0803740027151065,968.0,0.6083899321471018,1.0,225.0,110.0,309.51053482112513,678.7105983669061,1607.2422028302817
2020-01-05 16:00:00+00:00,1029.0,0.0804208519479399,997.0,0.6101912412944605,1.0,225.0,110.0,307.5820866476393,670.5114006723344,1593.2576606152525
2020-01-05 17:00:00+00:00,996.0,0.0804602788361403,1027.0,0.6116591037819561,1.0,225.0,110.0,310.31779720226723,679.3851839428744,1610.3385755496763
2020-01-05 18:00:00+00:00,895.0,0.080396231791177,994.0,0.5999613468871858,1.0,225.0,110.0,308.5837065251811,676.5058436086802,1602.2569631842234
2020-01-05 19:00:00+00:00,847.0,0.0803993154644201,893.0,0.5931982282451373,1.0,200.0,70.0,316.0876262168269,677.4001217367223,1625.663000387203
2020-01-05 20:00:00+00:00,874.0,0.0803752244187145,858.0,0.599274146900261,1.0,200.0,70.0,315.25739769004934,673.6661868017559,1619.438379871904
2020-01-05 21:00:00+00:00,874.0,0.0805678686833562,880.0,0.5904803146813844,1.0,200.0,70.0,313.0597885151617,672.078995622156,1611.258361167641
2020-01-05 22:00:00+00:00,888.0,0.0804199523007052,865.0,0.577437426739204,1.0,200.0,70.0,307.7508456955044,674.5404168640697,1597.7929539505828
2020-01-05 23:00:00+00:00,865.0,0.0805099136519373,890.0,0.590229928465165,1.0,200.0,70.0,316.7759248841295,668.9604453018826,1619.288219954271
2020-01-06 00:00:00+00:00,990.0,0.0807053172653103,867.0,0.60046321178258,1.0,200.0,70.0,303.78075210674206,675.0807987162053,1586.4230550364314
2020-01-06 01:00:00+00:00,1013.0,0.0807279737384024,971.0,0.602060875110276,1.0,250.0,100.0,312.1617266357039,673.7360462589845,1610.2212261660964
2020-01-06 02:00:00+00:00,1017.0,0.0805609318273867,1017.0,0.6054866173396452,1.0,250.0,100.0,303.1298904433921,678.0047798118597,1587.3944511420361
2020-01-06 03:00:00+00:00,1007.0,0.080612852518874,1014.0,0.612849611484426,1.0,250.0,100.0,313.8683711622838,673.9546555484857,1615.559769035337
2020-01-06 04:00:00+00:00,984.0,0.0804795812365739,1010.0,0.6030026016765998,1.0,250.0,100.0,311.66079986848007,676.4223123798853,1611.4047119853255
2020-01-06 05:00:00+00:00,987.0,0.0807036969706596,984.0,0.61175997896478,1.0,250.0,100.0,309.377029726931,671.431281153029,1599.562370333822
2020-01-06 06:00:00+00:00,700.0,0.0807611211214674,970.0,0.5956932414846923,1.0,250.0,100.0,307.23047129113843,675.3091538341123,1597.0005677075274
2020-01-06 07:00:00+00:00,450.0,0.0808329953374239,689.0,0.6133404141502575,1.0,100.0,60.0,318.3353404285822,673.1214395710558,1628.1274608568024
2020-01-06 08:00:00+00:00,369.0,0.0808082844541668,450.0,0.6161052760786045,1.0,100.0,60.0,319.73495026241926,682.1653753976292,1641.370226184887
2020-01-06 09:00:00+00:00,347.0,0.0808299118133073,362.0,0.6114671604177562,1.0,100.0,60.0,319.92852026809396,675.6954674350283,1635.48102823931
2020-01-06 10:00:00+00:00,336.0,0.0808864339705469,353.0,0.5963471931873937,1.0,100.0,60.0,318.1105844526021,673.3499018616845,1627.681655219491
2020-01-06 11:00:00+00:00,301.0,0.0807988004842707,327.0,0.5935138777518376,1.0,100.0,60.0,320.26185251435015,672.6707671182952,1633.4563246613457
2020-01-06 12:00:00+00:00,236.0,0.0807979166724003,304.0,0.5919699420636674,1.0,100.0,60.0,326.4497988837035,674.525466435698,1653.8748630868085
2020-01-06 13:00:00+00:00,175.0,0.0807628854049149,233.0,0.6023692775103604,1.0,300.0,150.0,321.2560700336356,668.7603925414767,1632.5286026423835
2020-01-06 14:00:00+00:00,156.0,0.0807469970450145,171.0,0.5893130814581173,1.0,300.0,150.0,315.5892914265472,672.5210169475833,1619.2888912272251
2020-01-06 15:00:00+00:00,133.0,0.0806002676549041,155.0,0.6133996643044339,1.0,300.0,150.0,320.8022752505165,673.5146221691813,1635.9214479207308
2020-01-06 16:00:00+00:00,136.0,0.0805715598984538,136.0,0.5928116750437362,1.0,300.0,150.0,323.685897891298,673.9659304965664,1645.0236241704604
2020-01-06 17:00:00+00:00,170.0,0.080592798086834,138.0,0.5961898812725743,1.0,300.0,150.0,323.1576942235008,679.7813553119948,1649.2544379824974
2020-01-06 18:00:00+00:00,791.0,0.0805716637152167,172.0,0.5830608551542924,1.0,300.0,150.0,312.97002420613217,674.0749724068963,1612.9850450252927
2020-01-06 19:00:00+00:00,1023.0,0.0806590168608435,806.0,0.581939276570379,1.0,200.0,110.0,309.96368212240776,675.4365651096582,1605.3276114768814
2020-01-06 20:00:00+00:00,1019.0,0.0805802335215832,1023.0,0.5823862773249676,1.0,200.0,110.0,310.4039697009128,666.4072177057408,1597.619126808479
2020-01-06 21:00:00+00:00,1007.0,0.0805739052933531,1005.0,0.594519226540123,1.0,200.0,110.0,306.07439846263367,674.2366727961753,1592.4598681840762
2020-01-06 22:00:00+00:00,998.0,0.0805656791054692,1009.0,0.5838591717670827,1.0,200.0,110.0,301.39984112588724,675.6610776893139,1579.8606010669755
2020-01-06 23:00:00+00:00,1019.0,0.0805785642296159,998.0,0.6005450347946523,1.0,200.0,110.0,306.6369271553592,673.7763891055287,1593.6871705716062
2020-01-07 00:00:00+00:00,721.0,0.0806951653684787,1019.0,0.5902367657227822,1.0,200.0,110.0,305.17781809381614,673.7101364586192,1589.2435907400677
2020-01-07 01:00:00+00:00,514.0,0.0805271164420431,727.0,0.5914715362348602,1.0,100.0,140.0,318.2047892293922,676.6238857495536,1631.2382534377302
2020-01-07 02:00:00+00:00,396.0,0.0805678593763672,513.0,0.6044629163450379,1.0,100.0,140.0,316.5518424701737,672.5834607972904,1622.2389882078114
2020-01-07 03:00:00+00:00,363.0,0.0805531511572848,391.0,0.6163566680901598,1.0,100.0,140.0,315.8286754999473,671.0052761922668,1618.4913026921085
2020-01-07 04:00:00+00:00,318.0,0.0804022205308764,362.0,0.6043222182065198,1.0,100.0,140.0,317.65390928700924,675.0355748788234,1627.997302739851
2020-01-07 05:00:00+00:00,290.0,0.0804172327803851,319.0,0.6238278668041749,1.0,100.0,140.0,321.8619161177831,673.0571111863399,1638.6428595396892
2020-01-07 06:00:00+00:00,272.0,0.0804103885420309,294.0,0.6197762479349787,1.0,100.0,140.0,315.7193686293228,667.8207881756831,1614.9788940636515
2020-01-07 07:00:00+00:00,269.0,0.0803056362185361,267.0,0.5898671155398525,1.0,100.0,60.0,321.09802017095365,673.3002318577934,1636.5942923706543
2020-01-07 08:00:00+00:00,294.0,0.0801921630227732,274.0,0.5968829512884467,1.0,100.0,60.0,318.9359230951194,673.3102528656916,1630.11802215105
2020-01-07 09:00:00+00:00,271.0,0.0801606130305218,295.0,0.5984643882839927,1.0,100.0,60.0,318.8020389610724,671.4393741247186,1627.8454910079358
2020-01-07 10:00:00+00:00,260.0,0.0803107882728043,271.0,0.6014866602896174,1.0,100.0,60.0,318.7818111050768,672.3337825634624,1628.679215878693
2020-01-07 11:00:00+00:00,263.0,0.0805163646033121,259.0,0.6214959237554732,1.0,100.0,60.0,317.9744411667963,674.6497718995386,1628.5730953999275
2020-01-07 12:00:00+00:00,150.0,0.080428470310323,261.0,0.5929753253540753,1.0,100.0,60.0,321.2443623777565,673.5526990315266,1637.285786164796
2020-01-07 13:00:00+00:00,68.0,0.0805074443689844,151.0,0.5888579207304537,1.0,0.8409048291443518,150.0,324.1640334238185,678.3826225499108,1650.8747228213665
2020-01-07 14:00:00+00:00,48.0,0.0804430864984173,66.0,0.6303538988779342,1.0,0.8111344329475408,150.0,328.07580894666455,675.0063488724443,1659.233775712438
2020-01-07 15:00:00+00:00,31.0,0.0805481326480863,50.0,0.5977652607001236,1.0,0.7606294391307983,150.0,323.80799724455323,675.684637098069,1647.1086288317288
2020-01-07 16:00:00+00:00,29.0,0.0804438924966758,29.0,0.60106934760213,1.0,1.0112041152748399,150.0,323.25289703548043,673.436741702466,1643.1954328089073
2020-01-07 17:00:00+00:00,31.0,0.0804591692308037,30.0,0.5576092934227566,1.0,0.6921225253015346,150.0,326.6525040102732,675.9907312801645,1655.948243310984
2020-01-07 18:00:00+00:00,489.0,0.0804321868066632,31.0,0.6009378941125832,1.0,0.8051700030181468,150.0,314.04988252186945,671.5719144000648,1613.721561965673
2020-01-07 19:00:00+00:00,684.0,0.0804066450522604,500.0,0.5928325144240385,1.0,0.7054234579656857,80.0,310.02396410799383,673.663642572023,1603.7355348960045
2020-01-07 20:00:00+00:00,716.0,0.0803218396930114,682.0,0.6058355805401291,1.0,0.8689682245928044,80.0,308.96325374206106,678.3697817051763,1605.2595429313594
2020-01-07 21:00:00+00:00,704.0,0.0802070044182236,718.0,0.5928965915982986,1.0,0.7389611291708879,80.0,317.42190153263795,683.2236063417508,1635.4893109396646
2020-01-07 22:00:00+00:00,714.0,0.0801882339368242,717.0,0.6199895773320035,1.0,0.7227789664710917,80.0,315.89841140066386,673.3634444176287,1621.0586786196202
2020-01-07 23:00:00+00:00,714.0,0.0803674281697764,714.0,0.616962552130961,1.0,0.786963410965511,80.0,309.48835617491636,678.0776943408133,1606.5427628655625
2020-01-08 00:00:00+00:00,858.0,0.080353027509154,707.0,0.6188515019306593,1.0,0.7510001605504638,80.0,316.976256091967,679.7264900147052,1630.655258290606
2020-01-08 01:00:00+00:00,901.0,0.0804943502435903,866.0,0.6171782365438165,1.0,225.0,120.0,308.41443529036894,673.0567243402381,1598.3000302113448
2020-01-08 02:00:00+00:00,947.0,0.0804589725500538,903.0,0.6149037117394467,1.0,225.0,120.0,309.81974269976433,670.4139258342573,1599.8731539335504
2020-01-08 03:00:00+00:00,922.0,0.0805127666237352,946.0,0.6214676400402299,1.0,225.0,120.0,310.71208957818715,677.5978807127578,1609.7341494473194
